terrainID,position,direction,average_power,power_group
aa57,4,30,108.3445,1
aa26,2,0,120.3899,1
aa06,4,25,103.6409,1
aa37,4,4,85.44574,1
aa37,4,3,118.9193,1
aa33,4,32,118.8186,1
aa26,1,2,88.61181,1
aa26,2,1,87.81237,1
aa26,3,6,71.82528,1
aa37,4,28,88.7779,1
aa06,4,22,103.1169,1
aa2a,1,2,82.6405,1
aa57,4,4,122.7894,1
aa57,4,5,95.16699,1
aa37,4,22,81.95268,1
aa37,4,21,120.8408,1
aa37,4,30,123.7488,1
aa26,4,11,93.11973,1
aa33,4,31,105.6075,1
aa33,4,29,76.03575,1
aa25,4,29,104.2481,1
aa06,4,29,91.21838,1
aa57,4,21,113.6295,1
aa05,0,6,84.76547,1
aa33,4,26,94.25938,1
aa25,4,4,122.5358,1
aa38,3,6,73.52782,1
aa25,4,5,78.25354,1
aa2a,2,2,103.212,1
aa38,3,5,118.3716,1
aa38,2,2,74.88249,1
aa38,2,1,111.6849,1
aa57,4,25,74.33961,1
aa26,0,0,120.4578,1
aa26,0,4,102.5853,1
aa38,1,2,93.78344,1
aa26,0,5,72.78451,1
aa05,1,2,84.13918,1
aa57,4,22,80.80666,1
aa2a,1,1,117.8207,1
aa2a,0,6,77.98857,1
aa26,4,21,91.03283,1
aa34,0,6,79.1143,1
aa06,3,5,93.86922,1
aa37,0,5,92.07059,1
aa37,0,4,108.0216,1
aa37,0,0,115.7682,1
aa59,2,2,84.13274,1
aa29,4,5,99.99085,1
aa36,4,6,80.87074,1
aa27,0,5,73.46698,1
aa36,4,5,114.2398,1
aa58,1,2,91.11749,1
aa27,2,1,126.3925,1
aa34,1,1,114.2745,1
aa27,2,2,83.90508,1
aa29,4,30,114.5096,1
aa36,4,29,89.79427,1
aa06,2,2,104.886,1
aa34,1,2,89.23639,1
aa27,1,2,111.5062,1
aa27,0,4,117.8963,1
aa29,4,8,85.89888,1
aa37,1,2,96.35181,1
aa33,4,6,77.29588,1
aa26,4,24,90.94193,1
aa57,4,8,99.65061,1
aa37,4,11,84.42392,1
aa59,3,5,93.41619,1
aa58,0,4,121.5413,1
aa26,4,28,104.7013,1
aa37,3,6,70.98581,1
aa33,4,9,76.49183,1
aa37,3,5,100.5225,1
aa2a,0,5,124.2651,1
aa26,4,4,88.68356,1
aa58,0,5,81.77165,1
aa06,4,13,102.2195,1
aa37,2,1,90.31429,1
aa05,2,2,115.552,1
aa26,4,7,87.25262,1
aa37,2,0,121.8234,1
aa34,0,5,104.046,1
aa25,4,28,120.014,1
aa03,4,22,106.2868,1
aa21,4,29,84.55079,1
aa55,4,8,82.89441,1
aa3h,4,31,106.3643,1
aa3h,4,29,91.21871,1
aa0a,2,2,100.8995,1
aa53,4,4,118.1664,1
aa53,4,5,78.94743,1
aa1w,4,12,89.38055,1
aa3h,4,22,101.6172,1
aa2d,0,5,108.224,1
aa0a,3,5,92.71157,1
aa30,4,5,89.69325,1
aa53,4,8,90.24189,1
aa3h,4,14,126.4007,1
aa3h,4,12,87.59168,1
aa30,4,8,87.14588,1
aa54,0,5,109.4908,1
aa0a,1,2,111.0569,1
aa1w,4,29,83.80968,1
aa3h,3,5,89.20802,1
aa1w,4,22,96.34766,1
aa3h,3,4,124.3403,1
aa1w,3,5,103.3087,1
aa3h,4,4,117.9067,1
aa1v,4,31,100.6947,1
aa03,4,31,100.789,1
aa2d,1,2,104.0111,1
aa1v,4,5,117.0835,1
aa3i,1,3,77.90129,1
aa3i,1,2,114.2129,1
aa1v,4,6,75.51536,1
aa1v,4,9,74.7315,1
aa1w,2,2,95.55298,1
aa1w,0,5,125.8129,1
aa30,4,30,88.93885,1
aa1w,1,2,118.3563,1
aa3i,0,5,100.1747,1
aa1w,1,3,72.44693,1
aa53,4,29,108.946,1
aa53,4,30,88.85182,1
aa53,4,31,120.5966,1
aa3h,4,5,80.84553,1
aa1w,0,6,81.47444,1
aa3i,2,2,93.44241,1
aa3h,2,3,71.61337,1
aa1w,4,32,121.2842,1
aa3g,4,30,112.5306,1
aa1x,3,5,105.6245,1
aa31,1,2,102.3725,1
aa54,2,2,120.4734,1
aa3g,4,25,109.0085,1
aa54,2,3,74.27389,1
aa09,4,5,107.7524,1
aa3g,4,22,109.7336,1
aa1x,2,2,86.00195,1
aa54,3,4,123.6399,1
aa1x,4,13,96.76894,1
aa1x,4,22,99.41506,1
aa2c,4,25,93.96477,1
aa3g,4,13,108.5313,1
aa1x,4,25,92.41399,1
aa03,4,9,74.07231,1
aa09,4,32,118.2287,1
aa54,4,11,92.66737,1
aa54,3,5,81.14125,1
aa3h,2,2,117.6511,1
aa1x,2,1,121.2006,1
aa1x,1,2,82.93347,1
aa03,4,5,106.1075,1
aa5a,4,13,111.2717,1
aa31,0,5,111.265,1
aa03,4,6,75.03704,1
aa3h,1,2,113.3038,1
aa1w,4,5,108.5621,1
aa31,0,6,73.11385,1
aa2c,4,5,73.59258,1
aa2c,4,30,101.7579,1
aa0a,0,5,99.14423,1
aa1x,0,5,79.73704,1
aa3h,0,6,88.82819,1
aa54,1,1,117.8176,1
aa2c,4,4,111.9498,1
aa1x,1,1,109.9775,1
aa3g,4,8,98.59866,1
aa54,1,2,72.07788,1
aa3g,4,5,100.6593,1
aa1x,0,4,124.9639,1
aa53,4,25,90.63629,1
aa3i,3,4,115.6295,1
aa3i,3,5,84.41341,1
aa3j,4,30,101.6004,1
aa2d,4,22,78.65022,1
aa3j,4,29,101.5601,1
aa53,0,6,93.35681,1
aa3j,4,27,93.17139,1
aa0b,0,5,103.475,1
aa30,3,5,100.3413,1
aa3j,4,24,85.56031,1
aa1u,4,13,100.3646,1
aa3j,4,23,108.6953,1
aa1u,4,21,122.8364,1
aa1u,4,22,88.3643,1
aa1u,4,25,99.03119,1
aa3j,4,15,125.8604,1
aa0a,4,5,87.78371,1
aa1u,4,29,104.7294,1
aa53,1,2,106.4862,1
aa5a,4,28,73.68087,1
aa2d,4,21,103.4565,1
aa1u,4,5,89.29803,1
aa5a,4,30,122.0292,1
aa1u,3,5,83.97889,1
aa1t,4,6,73.92352,1
aa3k,2,1,119.514,1
aa1t,4,8,111.7374,1
aa52,4,5,113.9008,1
aa52,4,6,79.74928,1
aa3k,1,2,112.059,1
aa1u,0,5,122.6451,1
aa1u,0,6,79.63352,1
aa30,2,2,88.67758,1
aa1u,1,1,126.062,1
aa03,4,26,81.05576,1
aa3k,0,5,110.7001,1
aa1u,2,3,84.70561,1
aa3j,4,9,92.68599,1
aa0b,1,2,95.09364,1
aa3j,4,6,71.50474,1
aa3j,4,5,120.3763,1
aa1u,3,4,112.035,1
aa1u,1,2,86.23051,1
aa3j,3,5,121.9019,1
aa2d,4,13,110.0106,1
aa30,4,13,109.7207,1
aa3i,4,30,91.59818,1
aa3i,4,29,118.4957,1
aa53,4,13,103.6854,1
aa3i,4,25,94.46107,1
aa0a,4,22,112.5881,1
aa2d,2,2,96.68604,1
aa3i,4,22,108.5451,1
aa1v,4,12,70.71899,1
aa3i,4,31,122.1163,1
aa1v,4,14,112.4277,1
aa1v,4,22,109.0141,1
aa1v,4,23,71.06628,1
aa3i,4,13,117.2905,1
aa30,4,25,79.58762,1
aa5a,4,21,96.36553,1
aa0a,4,14,123.7222,1
aa0a,4,12,92.56169,1
aa53,4,22,106.3593,1
aa30,4,22,91.73383,1
aa1v,3,6,71.75258,1
aa1v,3,5,124.1462,1
aa3i,4,4,112.5399,1
aa0a,4,32,117.3737,1
aa3j,2,2,94.10809,1
aa1u,4,8,100.9411,1
aa0a,4,31,82.55308,1
aa2d,4,11,77.65672,1
aa1v,0,5,93.30078,1
aa53,2,3,104.2793,1
aa3j,1,2,115.6021,1
aa0a,4,30,120.6226,1
aa1v,1,2,101.1788,1
aa1v,2,0,126.2021,1
aa2d,3,5,105.0686,1
aa1v,2,1,92.24432,1
aa53,3,5,85.40212,1
aa3j,0,5,89.78431,1
aa3j,0,4,126.3165,1
aa3i,4,8,78.0172,1
aa0a,4,26,74.43914,1
aa3i,4,5,76.27248,1
aa09,4,31,85.55655,1
aa3c,4,13,110.5739,1
aa31,2,2,116.5093,1
aa1x,4,30,120.3573,1
aa04,3,5,84.49871,1
aa20,3,5,93.14194,1
aa2b,4,5,87.94802,1
aa55,4,13,111.3876,1
aa20,4,11,74.10763,1
aa2b,4,4,117.2614,1
aa32,1,1,123.6552,1
aa3d,4,29,87.5464,1
aa3d,4,5,115.1677,1
aa08,4,32,112.5498,1
aa32,1,2,75.93851,1
aa3d,4,23,74.31873,1
aa3d,4,22,112.5555,1
aa20,4,21,116.0715,1
aa20,4,22,79.98335,1
aa20,4,25,81.6339,1
aa08,4,26,114.5949,1
aa3d,4,14,123.3009,1
aa08,4,31,96.54328,1
aa20,4,30,96.21127,1
aa3d,4,6,73.7888,1
aa2b,4,8,82.66112,1
aa3e,3,5,80.049,1
aa3e,3,4,116.137,1
aa1z,4,6,98.34531,1
aa55,3,4,124.9588,1
aa3e,2,2,123.095,1
aa55,3,5,84.52242,1
aa08,4,6,116.0045,1
aa1z,4,9,89.30389,1
aa20,2,2,78.87958,1
aa5a,1,1,112.322,1
aa3e,1,2,92.0503,1
aa20,0,5,88.5989,1
aa31,4,8,82.77627,1
aa32,0,5,105.3131,1
aa20,1,2,101.1652,1
aa3e,0,6,83.11206,1
aa3e,0,5,118.1867,1
aa20,2,1,114.4084,1
aa2c,0,5,95.99896,1
aa31,4,5,79.84505,1
aa3d,4,12,91.64492,1
aa2b,4,31,112.1347,1
aa55,4,30,108.4202,1
aa32,3,5,113.2631,1
aa3c,4,5,90.08685,1
aa32,3,6,71.96926,1
aa08,4,14,104.284,1
aa21,4,12,103.4856,1
aa21,4,14,113.8217,1
aa3c,4,30,99.52335,1
aa3c,4,8,76.25127,1
aa2b,4,22,95.12942,1
aa08,4,13,123.5044,1
aa3c,4,25,121.5245,1
aa55,4,5,91.0539,1
aa3c,4,23,71.3623,1
aa3c,4,22,116.8735,1
aa21,4,21,119.9932,1
aa21,4,22,91.54242,1
aa04,4,13,101.8174,1
aa3c,4,29,126.1458,1
aa55,4,22,85.97914,1
aa21,3,5,77.73434,1
aa3d,0,5,88.08925,1
aa2b,4,30,82.79104,1
aa20,4,5,97.87342,1
aa3d,3,5,100.0719,1
aa08,4,23,94.23576,1
aa20,4,8,86.23727,1
aa55,4,25,82.2065,1
aa3d,2,2,89.70884,1
aa3d,2,1,120.2576,1
aa21,3,4,121.1858,1
aa2b,4,29,123.8564,1
aa3d,1,2,72.16367,1
aa21,1,1,119.1225,1
aa3d,1,1,101.1787,1
aa21,1,2,72.78758,1
aa32,2,2,94.27924,1
aa21,2,2,120.9702,1
aa21,2,3,79.21431,1
aa5a,0,5,88.66903,1
aa21,0,6,89.89818,1
aa31,4,4,112.2055,1
aa04,2,2,101.8057,1
aa1z,4,31,98.3197,1
aa31,4,13,100.4885,1
aa3f,4,28,88.61771,1
aa54,4,28,81.12919,1
aa3f,4,22,88.24607,1
aa5a,2,2,86.10358,1
aa1y,4,21,119.0814,1
aa1y,4,22,82.41604,1
aa2c,3,5,83.73035,1
aa1y,4,13,109.9556,1
aa54,4,30,117.099,1
aa2c,3,4,122.883,1
aa09,4,14,113.7119,1
aa09,4,12,95.10106,1
aa1y,4,29,108.7314,1
aa3f,4,11,78.12098,1
aa04,1,1,106.3159,1
aa2c,2,2,89.6264,1
aa31,4,21,125.9229,1
aa1y,4,25,97.87609,1
aa1y,4,4,119.4377,1
aa2c,4,11,81.96672,1
aa04,0,6,85.35429,1
aa2c,4,22,94.58288,1
aa3g,2,2,83.93019,1
aa31,3,4,112.4006,1
aa1x,4,5,103.0125,1
aa1x,4,8,96.72526,1
aa3g,1,3,76.67125,1
aa3g,1,2,117.6961,1
aa31,3,5,80.03328,1
aa1y,3,5,99.10826,1
aa1y,0,5,90.74003,1
aa1y,1,1,120.4439,1
aa1y,1,2,89.36231,1
aa3g,0,5,105.1842,1
aa09,4,22,93.81738,1
aa1y,2,2,105.5508,1
aa54,4,21,116.5594,1
aa3f,4,5,83.67879,1
aa54,4,22,76.31768,1
aa5a,3,5,86.08653,1
aa3f,3,5,87.49754,1
aa3f,3,4,126.7483,1
aa1y,4,5,76.25402,1
aa09,2,2,113.7306,1
aa3e,4,30,104.0454,1
aa09,1,2,95.09956,1
aa31,4,30,78.17883,1
aa55,1,1,113.6134,1
aa31,4,31,122.4394,1
aa1z,4,14,122.6049,1
aa55,1,2,79.44672,1
aa1z,3,5,102.6163,1
aa3e,4,22,87.85857,1
aa2c,1,2,84.46164,1
aa1z,4,22,125.9788,1
aa1z,4,23,84.21269,1
aa09,0,6,73.16386,1
aa09,0,5,125.7235,1
aa2c,1,1,111.4721,1
aa55,2,1,124.0963,1
aa55,2,2,82.2123,1
aa5a,1,2,75.51193,1
aa31,4,29,114.2892,1
aa09,2,3,75.50152,1
aa1z,2,2,71.00125,1
aa3f,2,2,71.16363,1
aa54,4,4,122.7297,1
aa3f,2,1,102.2866,1
aa54,4,5,85.29328,1
aa1y,4,8,93.38364,1
aa09,3,5,95.10458,1
aa3f,1,2,111.2465,1
aa31,4,22,92.37326,1
aa1z,0,4,120.3344,1
aa1z,0,5,76.48662,1
aa5a,2,1,120.4251,1
aa1z,1,2,108.0783,1
aa04,1,2,71.67047,1
aa3f,0,5,83.04639,1
aa3f,0,4,114.729,1
aa3e,4,8,80.6837,1
aa1z,2,1,102.3629,1
aa55,0,5,110.9481,1
aa3e,4,5,88.60289,1
aa3g,3,5,85.62791,1
aa3t,4,22,96.05199,1
aa2x,0,4,106.632,1
aa48,1,2,104.1087,1
aa4q,4,15,110.9822,1
aa2s,4,11,111.0525,1
aa11,2,3,103.7434,1
aa2m,4,30,94.55934,1
aa4c,1,2,99.01698,1
aa11,3,5,108.3864,1
aa5d,4,5,122.4075,1
aa0n,0,5,74.92983,1
aa11,1,2,75.95768,1
aa11,4,13,90.07973,1
aa11,4,14,123.3927,1
aa4c,0,5,126.1327,1
aa2m,4,22,80.69308,1
aa4b,4,6,91.56638,1
aa4b,4,5,126.1678,1
aa11,4,22,91.7131,1
aa2m,4,21,120.6217,1
aa11,4,25,84.64724,1
aa4c,0,6,83.2196,1
aa11,1,1,110.289,1
aa4c,2,2,115.4834,1
aa4c,2,3,77.4993,1
aa4q,2,2,92.52563,1
aa0n,2,1,93.57811,1
aa4c,4,26,95.27349,1
aa4q,3,5,125.7569,1
aa2m,4,4,113.6551,1
aa4c,4,23,71.55077,1
aa4c,4,22,109.7431,1
aa4q,3,6,76.05976,1
aa10,4,28,73.37269,1
aa10,4,30,114.521,1
aa10,4,4,121.0463,1
aa10,4,5,92.2258,1
aa4c,4,14,113.9562,1
aa0n,1,2,73.14465,1
aa10,4,8,93.41586,1
aa0n,1,1,110.7343,1
aa11,0,6,89.60264,1
aa4q,4,14,90.78129,1
aa4c,3,4,104.1294,1
aa4q,4,23,98.1538,1
aa4c,4,31,101.7885,1
aa4b,4,32,119.9306,1
aa4q,4,26,101.1548,1
aa12,1,2,118.5613,1
aa4q,4,6,101.3467,1
aa2m,4,13,118.7546,1
aa12,2,1,113.2387,1
aa4b,1,2,110.1834,1
aa12,2,2,75.43541,1
aa2s,4,30,121.3102,1
aa12,3,4,113.5624,1
aa4b,2,2,110.6855,1
aa12,3,5,88.76271,1
aa4b,0,6,88.63194,1
aa12,4,11,95.91455,1
aa00,4,22,92.79897,1
aa5d,4,29,98.81123,1
aa4a,4,8,70.74567,1
aa12,4,21,117.3506,1
aa4r,0,5,121.8726,1
aa4a,4,5,87.15382,1
aa4q,4,9,120.8594,1
aa0m,4,29,91.05814,1
aa0m,4,31,112.4485,1
aa4b,3,4,119.2483,1
aa4b,4,26,114.3753,1
aa4q,4,29,72.07365,1
aa4b,4,23,78.93605,1
aa4b,4,22,110.4669,1
aa11,4,29,85.16735,1
aa11,4,31,112.501,1
aa2s,4,21,120.2455,1
aa2s,4,22,88.65263,1
aa11,4,5,115.0412,1
aa4q,4,31,121.326,1
aa4b,4,15,122.9728,1
aa4b,4,14,98.97816,1
aa11,4,8,92.83024,1
aa0m,4,5,108.7285,1
aa5d,4,31,111.4848,1
aa00,4,21,124.2643,1
aa2s,4,28,97.66289,1
aa12,0,5,96.32802,1
aa4b,3,5,101.0153,1
aa4b,4,30,98.89862,1
aa12,4,22,86.02587,1
aa4c,4,32,126.4502,1
aa4q,2,1,126.5993,1
aa0z,3,4,109.2703,1
aa4p,4,30,113.8019,1
aa0z,4,11,92.21774,1
aa00,2,2,92.42354,1
aa0n,4,5,107.8392,1
aa0z,4,21,109.5736,1
aa4e,0,5,86.62018,1
aa4e,0,4,115.9695,1
aa4e,1,2,104.7855,1
aa0z,4,22,79.06137,1
aa2s,0,5,81.08366,1
aa0n,4,29,124.5783,1
aa4d,4,6,72.52416,1
aa4d,4,5,126.4328,1
aa2n,1,2,91.00269,1
aa4p,4,4,107.0443,1
aa4p,4,5,70.53729,1
aa4d,4,32,125.8257,1
aa2s,0,4,121.0358,1
aa4p,4,28,76.80531,1
aa0z,2,2,100.0429,1
aa00,1,3,80.02919,1
aa0o,0,4,90.4297,1
aa4e,4,22,83.58787,1
aa4e,4,21,120.2662,1
aa0y,4,4,126.0086,1
aa0y,4,5,92.83988,1
aa0o,0,0,118.9494,1
aa0y,4,8,84.71661,1
aa4p,4,21,99.72092,1
aa2n,3,5,74.20546,1
aa0z,0,5,113.5064,1
aa4e,4,13,124.3999,1
aa2n,3,4,117.6863,1
aa00,1,2,119.4091,1
aa2n,2,2,102.0436,1
aa4e,3,6,77.82713,1
aa2r,4,5,87.03973,1
aa4e,3,5,101.7607,1
aa0z,1,2,95.31613,1
aa4e,2,2,89.02718,1
aa4d,4,31,101.3508,1
aa2s,3,5,95.1158,1
aa4d,4,29,98.67749,1
aa0n,4,25,102.345,1
aa10,2,1,108.7537,1
aa00,3,5,108.6199,1
aa4d,1,2,111.8568,1
aa10,2,2,85.50723,1
aa2s,2,1,124.7616,1
aa10,3,5,120.0533,1
aa10,3,6,71.90937,1
aa4q,1,3,87.36946,1
aa5e,0,4,120.5833,1
aa4d,0,5,114.6949,1
aa2s,2,2,92.33151,1
aa4c,4,9,119.2407,1
aa0n,3,5,100.1985,1
aa5d,4,8,120.9652,1
aa4c,4,5,110.0572,1
aa2m,4,5,78.1182,1
aa10,4,21,110.5684,1
aa10,4,22,72.59899,1
aa10,4,13,96.48113,1
aa2n,0,0,123.2516,1
aa0n,4,13,103.9321,1
aa10,1,2,80.30067,1
aa4d,4,23,70.77631,1
aa4d,4,22,106.0718,1
aa0z,4,5,92.31675,1
aa4q,0,5,118.9636,1
aa4d,4,14,121.6765,1
aa2n,0,1,124.5803,1
aa4d,4,12,91.46273,1
aa4q,0,6,76.98344,1
aa0n,4,22,100.8202,1
aa10,0,5,105.1041,1
aa2n,0,5,93.42216,1
aa2n,0,4,104.7316,1
aa2s,1,2,104.3144,1
aa5e,0,5,87.09296,1
aa4d,3,5,82.84447,1
aa4d,3,4,112.5721,1
aa10,1,1,118.0663,1
aa4d,2,3,70.40845,1
aa4d,2,2,111.5823,1
aa0z,4,30,94.69566,1
aa4r,0,6,76.92145,1
aa0m,4,25,121.5701,1
aa4a,4,30,97.4577,1
aa00,4,5,94.99963,1
aa48,2,1,121.8928,1
aa2l,4,23,80.77708,1
aa2l,4,22,115.5723,1
aa4t,1,2,70.90107,1
aa2t,4,21,116.6792,1
aa15,1,2,101.7785,1
aa15,1,3,72.77698,1
aa48,2,2,83.34384,1
aa2t,4,22,91.01994,1
aa0l,4,14,124.1635,1
aa0l,4,12,83.481,1
aa5d,4,12,116.2481,1
aa48,0,5,108.7396,1
aa15,3,5,95.92892,1
aa0l,3,6,100.0628,1
aa47,4,7,79.14333,1
aa47,4,6,96.30892,1
aa15,2,1,112.401,1
aa4t,1,1,110.3933,1
aa15,0,5,84.25079,1
aa15,0,4,114.4154,1
aa0l,4,30,109.3475,1
aa48,4,32,122.781,1
aa48,4,31,96.98566,1
aa4r,4,4,111.1573,1
aa14,4,29,117.0906,1
aa4r,4,5,75.6444,1
aa4r,4,8,85.03046,1
aa48,4,22,91.4229,1
aa48,4,21,118.5813,1
aa14,4,30,92.46716,1
aa00,4,28,81.16171,1
aa2t,4,13,108.2876,1
aa00,4,30,124.7673,1
aa14,4,4,93.0341,1
aa4t,0,5,117.7542,1
aa48,4,14,118.9008,1
aa0l,4,25,96.09942,1
aa0l,4,22,106.4979,1
aa48,3,5,108.987,1
aa4t,2,2,92.03846,1
aa14,4,25,101.2522,1
aa15,4,12,124.5374,1
aa47,4,32,115.0452,1
aa47,3,5,84.37138,1
aa0l,0,6,86.14574,1
aa15,4,8,90.82776,1
aa0l,0,5,122.3336,1
aa47,2,2,91.48438,1
aa00,4,8,76.03161,1
aa16,0,4,108.5458,1
aa0k,4,8,110.2488,1
aa2l,4,14,101.3848,1
aa47,1,2,101.0036,1
aa16,1,3,71.60004,1
aa2t,4,5,86.64127,1
aa5d,3,5,89.65018,1
aa16,2,1,110.2958,1
aa0k,4,6,70.98904,1
aa5d,3,4,123.1281,1
aa47,0,5,86.92349,1
aa4t,4,21,117.5301,1
aa16,1,2,109.0284,1
aa4t,4,13,118.5846,1
aa15,4,5,84.26589,1
aa15,4,4,115.4362,1
aa15,4,22,123.9683,1
aa15,4,23,74.46099,1
aa47,4,29,89.05008,1
aa47,4,27,85.36233,1
aa2t,4,29,85.68894,1
aa4t,3,5,85.07715,1
aa0l,2,3,72.54178,1
aa47,4,23,86.08134,1
aa47,4,22,106.3525,1
aa15,4,25,120.4889,1
aa0l,2,2,122.0228,1
aa0l,1,3,82.79061,1
aa15,4,29,95.64787,1
aa15,4,31,106.7838,1
aa47,4,15,102.0031,1
aa47,4,13,96.47672,1
aa4t,4,11,80.39581,1
aa2t,4,31,109.2015,1
aa2l,4,15,120.734,1
aa2t,4,25,111.3291,1
aa2l,4,30,116.237,1
aa2l,4,31,88.07832,1
aa48,4,5,106.6854,1
aa4a,2,1,112.9883,1
aa13,3,5,113.9755,1
aa4r,3,5,81.90894,1
aa4a,1,3,79.06452,1
aa4a,1,2,114.202,1
aa2t,0,6,75.61906,1
aa5d,4,22,91.22217,1
aa13,4,14,106.1841,1
aa4r,3,4,116.3116,1
aa2m,1,2,106.2582,1
aa2m,0,6,71.92372,1
aa4a,0,5,83.56,1
aa4a,0,4,115.7851,1
aa2m,0,5,114.6012,1
aa49,4,8,103.3065,1
aa49,4,5,91.10601,1
aa13,4,22,112.7813,1
aa13,4,23,73.9634,1
aa0m,2,2,90.35427,1
aa4a,2,2,75.31651,1
aa13,2,2,104.1072,1
aa2m,2,2,102.8984,1
aa2m,3,5,92.84805,1
aa0m,4,22,108.6068,1
aa2s,4,4,98.87705,1
aa12,4,30,119.802,1
aa4r,1,2,96.6226,1
aa4a,4,22,92.26817,1
aa2s,4,7,113.2515,1
aa5d,4,25,112.5249,1
aa12,4,4,105.0089,1
aa0m,4,12,102.4118,1
aa12,4,7,104.8153,1
aa4a,4,13,125.1333,1
aa13,0,5,106.7637,1
aa4a,4,11,73.7596,1
aa0m,3,5,92.53605,1
aa13,1,2,109.1036,1
aa4r,2,2,113.6982,1
aa4r,2,3,72.81707,1
aa4a,3,5,104.5966,1
aa2l,4,9,118.1936,1
aa4r,4,13,112.4076,1
aa13,4,26,73.41163,1
aa0m,1,3,72.58029,1
aa14,1,2,94.98528,1
aa2t,3,4,114.4238,1
aa14,2,3,79.82239,1
aa4r,4,29,117.54,1
aa49,1,2,88.35777,1
aa2t,3,5,75.57526,1
aa14,3,5,110.5665,1
aa0l,4,6,76.27699,1
aa4r,4,30,83.08887,1
aa14,4,11,75.58199,1
aa14,4,13,101.7201,1
aa49,0,6,71.06947,1
aa49,0,5,118.6942,1
aa2l,4,32,115.3012,1
aa14,4,22,102.9853,1
aa48,4,9,80.24726,1
aa4r,4,31,118.099,1
aa0l,4,5,100.3155,1
aa48,4,6,70.9449,1
aa49,2,2,107.3957,1
aa5e,1,2,103.554,1
aa2t,2,3,89.59856,1
aa14,0,6,81.32043,1
aa0m,1,2,116.9079,1
aa49,4,30,90.67533,1
aa2t,1,2,108.8096,1
aa49,4,29,113.8927,1
aa0m,0,5,101.6734,1
aa2t,1,3,74.74559,1
aa49,4,25,110.0409,1
aa0l,4,8,122.2948,1
aa49,4,22,99.59128,1
aa13,4,30,114.9244,1
aa13,4,32,114.8189,1
aa2l,4,6,77.93038,1
aa2l,4,5,116.6213,1
aa13,4,5,112.0077,1
aa13,4,6,70.70496,1
aa49,4,13,107.4351,1
aa4r,4,22,98.69072,1
aa4r,4,25,102.1022,1
aa14,0,5,123.3172,1
aa49,3,5,92.93449,1
aa0y,4,30,92.1962,1
aa4e,4,30,114.2924,1
aa2r,4,28,91.75117,1
aa4k,0,4,90.35738,1
aa0t,4,32,113.6369,1
aa4j,4,9,73.12267,1
aa0q,2,2,74.48956,1
aa4j,4,6,71.44099,1
aa4j,4,5,124.738,1
aa2o,4,31,114.6949,1
aa2q,3,4,111.2628,1
aa4k,0,5,80.40405,1
aa0t,4,6,88.15274,1
aa0t,4,9,91.68973,1
aa4j,4,31,115.3583,1
aa2q,3,5,84.14584,1
aa0u,0,4,111.8294,1
aa4j,4,29,71.49032,1
aa0q,2,1,112.0192,1
aa4n,4,13,116.7457,1
aa0q,1,2,93.59779,1
aa4n,4,11,81.64393,1
aa0t,4,30,122.206,1
aa0q,3,4,116.1618,1
aa4n,3,5,106.3432,1
aa4n,1,2,102.8091,1
aa0t,3,5,113.6748,1
aa0q,4,14,119.6168,1
aa4k,4,11,125.4106,1
aa0q,4,12,73.62927,1
aa4n,2,1,123.7307,1
aa0t,4,14,102.8311,1
aa4k,3,5,105.0244,1
aa4k,3,4,117.0247,1
aa4n,2,2,81.56434,1
aa4k,2,2,82.76783,1
aa4k,2,1,117.7009,1
aa2q,2,2,106.4493,1
aa0t,4,22,112.7934,1
aa4k,2,0,108.4653,1
aa4k,1,3,73.16685,1
aa4k,1,2,110.0903,1
aa0q,3,5,88.89132,1
aa0t,4,26,78.98667,1
aa4j,4,22,93.17227,1
aa0t,2,2,91.33728,1
aa4j,4,21,125.3576,1
aa0u,1,2,112.2718,1
aa4j,0,5,123.3187,1
aa0u,4,23,81.13304,1
aa4n,4,30,112.0615,1
aa0p,4,5,101.9244,1
aa4i,4,5,70.88343,1
aa4i,4,4,102.4382,1
aa0u,4,26,112.6374,1
aa2q,4,21,119.4497,1
aa0u,4,22,117.3874,1
aa2q,4,22,86.96326,1
aa0u,4,32,112.6674,1
aa4i,4,30,110.8843,1
0000,4,21,124.4918,1
0000,4,22,95.26152,1
aa0p,4,30,98.6164,1
aa4n,4,4,98.59654,1
aa4i,4,25,74.23709,1
aa2q,4,25,125.7915,1
aa0u,4,30,119.1773,1
aa4j,0,6,75.1179,1
aa2o,4,23,82.35893,1
aa0u,4,14,109.9828,1
aa0q,0,5,99.70731,1
aa4j,4,14,116.3987,1
aa5e,4,22,92.24387,1
aa4j,4,12,70.81464,1
aa5e,4,21,126.5099,1
aa0u,2,1,124.9775,1
0000,4,11,112.3647,1
aa0u,2,2,90.53581,1
aa4n,4,21,115.0383,1
aa4n,4,22,77.03278,1
aa4j,3,5,76.48794,1
aa4j,3,4,106.0104,1
aa2q,4,14,108.9019,1
aa4j,2,2,88.00847,1
aa4j,2,1,123.0842,1
aa0u,3,5,91.49966,1
aa0p,4,8,96.53014,1
aa4j,1,2,111.377,1
aa4n,4,28,77.06167,1
aa2o,4,29,83.35513,1
aa2o,4,5,113.8981,1
aa5e,4,28,77.19512,1
aa0t,1,2,93.5982,1
aa4l,4,8,72.92248,1
aa2p,3,5,75.39159,1
aa4m,4,21,123.2165,1
aa4l,4,5,90.1001,1
aa2p,3,4,106.8025,1
